start
73.5350	9.41	1.6	40.12	81.97	19.39
74.5360	10.51	1.5	40.17	83.33	19.64
75.5360	4.71	1.5	40.16	80.65	19.54
76.5370	3.76	1.8	40.04	62.89	19.35
77.5370	11.68	-0.0	40.69	0.00	16.51
78.5370	13.08	-0.0	40.95	0.00	15.12
79.5380	2.61	-0.0	41.03	61.73	14.29
80.5390	24.56	6.8	38.60	67.11	14.83
81.5390	24.17	3.7	39.03	76.34	17.16
82.5390	12.49	1.7	39.80	82.64	19.49
83.5400	12.63	1.3	40.11	83.33	19.79
84.5410	15.80	1.1	40.23	86.21	19.99
85.5410	10.45	0.7	40.47	86.96	20.74
86.5410	10.42	0.8	40.52	89.29	20.15
87.5420	12.66	0.7	40.54	89.29	20.47
88.5420	12.55	0.9	40.45	85.47	20.58
89.5430	12.52	0.6	40.56	86.21	21.25
90.5430	10.06	0.5	40.59	87.72	21.08
91.5430	6.42	0.4	40.70	89.29	21.25
92.5450	4.60	0.4	40.76	91.74	21.55
93.5450	2.83	0.6	40.69	86.21	20.74
94.5450	4.15	1.2	40.47	82.64	20.10
95.5450	7.23	1.1	40.35	82.64	20.20
96.5460	8.38	1.5	40.20	82.64	19.69
97.5470	9.75	2.1	39.97	80.00	19.20
98.5470	8.55	2.5	39.76	76.92	18.83
99.5470	7.82	2.3	39.70	78.12	18.52
100.5480	12.55	1.7	39.96	82.64	19.99
101.5490	21.85	4.8	38.84	86.96	20.31
102.5490	26.27	3.9	38.98	92.59	21.49
103.5490	19.58	2.9	39.31	94.34	22.36
104.5490	16.58	2.7	39.47	95.24	22.62
105.5500	17.73	2.6	39.51	99.01	22.75
106.5510	21.68	1.6	39.83	99.01	23.37
107.5510	30.61	1.4	40.04	103.09	24.02
108.5510	16.78	0.8	40.29	100.00	24.55
109.5520	12.89	1.0	40.31	103.09	24.47
110.5530	13.22	0.8	40.37	103.09	24.47
111.5530	19.38	0.9	40.37	102.04	24.09
112.5530	14.23	1.4	40.17	100.00	23.80
113.5540	12.66	1.3	40.15	99.01	23.87
114.5540	17.73	1.7	40.03	99.01	23.37
115.5550	23.84	2.1	39.87	94.34	22.82
116.5550	20.06	2.9	39.49	92.59	22.23
117.5550	16.27	3.3	39.24	94.34	21.73
118.5560	8.13	4.2	38.95	87.72	20.91
119.5570	4.82	5.4	38.62	81.30	19.94
120.5570	6.67	6.4	38.14	80.00	19.25
121.5580	7.29	7.0	37.87	78.12	18.65
122.5580	7.73	6.4	37.96	81.30	19.35
123.5580	9.97	5.2	38.34	86.96	20.58
124.5590	14.54	5.6	38.26	82.64	19.84
125.5590	5.91	4.2	38.63	91.74	21.20
126.5600	8.52	2.0	39.44	98.04	22.82
127.5600	6.45	1.7	39.70	94.34	23.16
128.5610	2.50	1.7	39.70	101.01	23.30
129.5610	22.27	0.8	40.05	0.00	23.94
130.5620	21.99	-0.0	40.48	0.00	24.32
131.5620	21.34	-0.0	40.59	0.00	23.80
132.5630	9.78	-0.0	40.63	95.24	23.02
133.5630	14.06	1.1	40.28	100.00	23.44
134.5630	12.61	1.2	40.04	101.01	24.24
135.5640	13.17	0.8	40.23	103.09	24.55
136.5640	17.81	0.6	40.29	105.26	24.79
137.5650	32.80	0.3	40.46	109.89	25.69
138.5650	19.47	0.2	40.55	112.36	26.12
139.5660	13.47	0.3	40.57	109.89	26.30
140.5660	12.66	0.2	40.59	108.70	25.69
141.5680	8.49	0.2	40.59	109.89	25.60
142.5670	21.29	0.3	40.57	107.53	25.19
143.5670	14.17	0.4	40.54	106.38	25.27
144.5680	6.25	0.4	40.53	107.53	25.35
145.5690	12.83	0.5	40.53	104.17	25.27
146.5690	10.53	0.5	40.48	104.17	24.87
147.5690	2.55	0.8	40.37	101.01	24.24
148.5700	8.91	1.1	40.22	44.25	23.65
149.5700	10.87	-0.0	40.62	0.00	22.49
150.5720	12.13	-0.0	40.74	0.00	19.01
151.5710	12.33	-0.0	40.78	0.00	18.43
152.5710	11.85	-0.0	40.80	0.00	17.43
153.5720	12.07	-0.0	40.80	0.00	14.89
154.5730	11.91	-0.0	40.80	0.00	12.20
155.5730	4.60	-0.0	40.80	40.82	11.02
156.5730	22.83	2.6	40.07	47.62	9.17
157.5740	21.96	10.5	36.98	62.89	13.33
158.5750	17.39	9.7	37.11	78.12	17.13
159.5760	8.74	5.4	38.18	90.91	19.99
160.5750	24.79	5.0	38.47	88.50	20.58
161.5760	24.42	3.0	39.07	94.34	22.04
162.5760	25.77	2.0	39.53	98.04	23.09
163.5770	12.58	1.6	39.76	98.04	23.65
164.5770	9.16	1.3	39.85	98.04	23.58
165.5770	7.54	1.7	39.77	98.04	23.30
166.5780	21.26	1.7	39.79	99.01	23.44
167.5790	20.78	1.2	39.96	100.00	24.09
168.5790	11.85	0.9	40.09	103.09	24.17
169.5790	11.37	0.8	40.19	103.09	24.32
170.5800	22.18	0.7	40.25	104.17	24.71
171.5810	14.09	0.7	40.29	104.17	24.87
172.5810	7.48	0.5	40.37	107.53	24.87
173.5810	18.74	0.5	40.38	108.70	24.87
174.5820	11.29	0.5	40.41	106.38	25.03
175.5820	8.49	0.4	40.45	105.26	24.71
176.5830	17.73	0.6	40.40	105.26	25.03
177.5830	15.80	0.6	40.37	103.09	25.03
178.5830	7.48	0.6	40.39	105.26	24.79
179.5850	13.05	0.9	40.29	104.17	24.47
180.5850	18.60	1.2	40.16	102.04	24.09
181.5850	10.00	1.3	40.08	102.04	23.94
182.5850	12.24	1.1	40.12	100.00	23.94
183.5860	20.14	1.0	40.13	102.04	24.24
184.5870	16.58	1.0	40.16	101.01	24.09
185.5870	11.07	1.0	40.19	103.09	24.40
186.5870	12.33	0.9	40.22	103.09	24.32
187.5880	18.35	0.9	40.22	105.26	24.24
188.5890	10.95	0.9	40.26	102.04	24.09
189.5890	6.87	0.9	40.23	102.04	24.24
190.5890	14.82	0.9	40.25	101.01	24.47
191.5890	12.97	0.8	40.25	100.00	24.17
192.5900	5.33	1.1	40.14	101.01	24.02
193.5910	7.31	1.2	40.09	100.00	23.80
194.5910	16.39	1.2	40.05	99.01	23.72
195.5910	13.05	1.1	40.11	100.00	24.02
196.5920	8.91	1.2	40.07	102.04	24.09
197.5930	8.99	1.0	40.15	102.04	24.17
198.5930	19.50	0.9	40.19	101.01	24.47
199.5930	12.13	0.9	40.23	102.04	24.40
200.5940	10.76	0.7	40.28	104.17	24.40
201.5940	15.04	0.8	40.28	103.09	24.24
202.5950	16.30	0.9	40.25	101.01	24.40
203.5950	11.68	0.8	40.28	104.17	24.47
204.5950	14.06	0.9	40.27	104.17	24.63
205.5960	20.03	0.6	40.36	105.26	24.55
206.5970	12.55	0.6	40.38	106.38	24.63
207.5970	13.14	0.5	40.41	104.17	24.79
208.5980	19.50	0.6	40.40	104.17	24.79
209.5980	13.78	0.7	40.35	103.09	24.71
210.5980	11.74	0.7	40.36	104.17	24.55
211.5990	16.16	0.8	40.33	102.04	24.87
212.5990	14.93	1.2	40.18	100.00	24.09
213.6000	13.00	1.2	40.06	100.00	23.72
214.6000	14.34	1.2	40.05	100.00	23.87
215.6010	17.31	1.3	40.06	101.01	23.72
216.6010	13.31	1.3	40.04	99.01	23.94
217.6020	9.61	1.7	39.95	101.01	23.58
218.6020	11.88	1.5	39.95	100.00	23.80
219.6030	25.60	1.0	40.10	103.09	24.32
220.6030	16.53	0.8	40.26	104.17	24.55
221.6030	11.09	0.8	40.26	102.04	24.32
222.6040	15.21	0.9	40.20	105.26	24.09
223.6040	21.79	1.0	40.18	105.26	24.17
224.6050	12.30	0.8	40.26	105.26	24.32
225.6050	12.55	0.7	40.30	101.01	24.32
226.6060	15.85	0.8	40.27	103.09	24.40
227.6060	11.07	0.9	40.21	101.01	24.24
228.6080	10.98	0.9	40.18	102.04	24.09
229.6070	13.78	0.9	40.23	104.17	24.40
230.6070	18.40	1.1	40.20	102.04	24.32
231.6080	12.66	1.0	40.19	104.17	24.40
232.6090	12.72	0.8	40.28	102.04	24.55
233.6090	18.60	0.7	40.33	103.09	24.63
234.6090	12.72	0.5	40.35	104.17	24.71
235.6100	9.13	0.6	40.37	104.17	24.71
236.6100	13.25	0.7	40.34	104.17	24.40
237.6120	15.88	0.8	40.33	102.04	24.47
238.6110	6.84	0.8	40.31	106.38	24.47
239.6110	3.25	1.0	40.18	101.01	24.02
240.6120	-2.60	0.5	40.34	23.64	23.02
241.6130	-5.99	-0.0	40.63	0.00	22.29
242.6130	16.86	0.0	40.68	94.34	22.55
243.6130	28.57	1.6	40.09	99.01	23.37
244.6140	12.30	1.6	39.93	99.01	23.51
245.6150	7.51	1.6	39.97	100.00	23.58
246.6160	9.02	1.7	39.91	100.00	23.80
247.6150	15.07	1.6	39.91	98.04	23.58
248.6160	4.65	1.6	39.87	100.00	23.16
249.6160	3.03	2.0	39.71	57.14	22.95
250.6170	11.49	0.6	40.14	0.00	22.49
251.6170	12.02	-0.0	40.58	0.00	20.26
252.6170	12.02	-0.0	40.64	0.00	16.00
253.6180	12.35	-0.0	40.68	0.00	10.33
254.6190	12.97	-0.0	40.69	0.00	10.33
255.6190	12.27	-0.0	40.69	0.00	6.26
256.6190	9.83	-0.0	40.69	0.00	6.26
257.6200	2.67	-0.0	40.69	0.00	3.98
258.6210	23.95	3.2	39.82	28.99	5.67
259.6210	34.34	10.6	37.12	51.02	8.27
260.6210	19.13	10.8	36.69	62.11	13.73
261.6220	0.96	7.7	37.43	64.52	16.00
262.6220	1.85	2.2	39.50	71.43	15.52
263.6230	4.01	0.9	39.81	69.93	15.33
264.6230	9.95	2.6	39.32	70.42	16.72
265.6230	17.25	0.0	40.35	75.76	17.67
266.6250	10.23	6.1	38.51	85.47	19.16
267.6250	6.33	4.4	38.62	89.29	20.97
268.6250	7.23	3.5	38.98	92.59	21.43
269.6250	7.06	3.1	39.16	92.59	22.10
270.6260	9.39	2.9	39.22	93.46	22.29
271.6270	7.82	2.7	39.23	96.15	22.23
272.6270	11.68	2.5	39.30	98.04	22.88
273.6270	15.29	2.0	39.51	98.04	23.09
274.6280	20.17	1.3	39.79	103.09	23.72
275.6290	43.80	0.4	40.15	106.38	25.44
276.6290	23.53	0.2	40.32	111.11	26.30
277.6290	23.30	0.2	40.38	112.36	26.75
278.6290	12.97	0.2	40.39	109.89	26.30
279.6300	6.17	0.2	40.40	107.53	25.86
280.6310	13.47	0.2	40.39	107.53	25.35
281.6310	7.68	0.4	40.33	104.17	24.87
282.6310	6.11	0.8	40.19	102.04	24.32
283.6320	10.73	1.0	40.08	100.00	23.94
284.6330	13.08	1.2	39.96	98.04	23.72
285.6330	9.69	1.2	39.93	102.04	23.58
286.6330	8.91	1.3	39.92	98.04	23.65
287.6340	15.52	1.4	39.86	100.00	23.72
288.6340	14.68	1.5	39.87	100.00	23.65
289.6350	7.79	1.5	39.85	101.01	23.58
290.6350	7.76	1.5	39.83	98.04	23.51
291.6350	14.26	1.4	39.83	100.00	23.51
292.6360	12.10	1.5	39.80	100.00	23.51
293.6370	6.08	1.7	39.77	98.04	23.37
294.6370	5.80	1.5	39.82	98.04	23.44
295.6380	10.14	1.5	39.81	99.01	23.65
296.6380	13.84	1.7	39.75	100.00	23.37
297.6380	10.93	1.5	39.80	100.00	23.37
298.6390	9.58	1.5	39.80	100.00	23.80
299.6390	14.01	1.0	39.96	103.09	23.80
300.6400	24.40	0.9	40.06	103.09	24.24
301.6400	14.93	0.8	40.10	107.53	24.24
302.6410	14.90	0.7	40.16	102.04	24.63
303.6410	21.09	0.7	40.21	103.09	24.95
304.6420	15.41	0.7	40.21	104.17	24.71
305.6420	9.08	0.6	40.25	104.17	24.79
306.6430	10.00	0.7	40.20	104.17	24.32
307.6430	14.87	0.6	40.23	102.04	24.55
308.6430	6.75	0.7	40.22	106.38	24.71
309.6440	9.02	0.5	40.30	105.26	25.11
310.6440	19.30	0.4	40.36	108.70	25.52
311.6450	6.47	0.3	40.38	109.89	25.60
312.6450	8.52	0.2	40.41	105.26	25.69
313.6460	15.18	0.3	40.39	105.26	25.52
314.6460	8.15	0.3	40.39	111.11	25.11
315.6480	11.26	0.6	40.32	103.09	24.95
316.6470	20.14	0.6	40.30	104.17	24.87
317.6470	9.05	0.5	40.33	107.53	24.79
318.6480	8.83	0.4	40.35	106.38	24.95
319.6490	14.43	0.4	40.35	104.17	25.11
320.6490	6.05	0.5	40.32	103.09	24.79
321.6490	5.91	0.6	40.30	103.09	24.55
322.6500	15.69	0.6	40.28	105.26	24.79
323.6500	10.76	0.6	40.28	104.17	24.79
324.6520	6.75	0.5	40.32	106.38	24.95
325.6510	9.53	0.4	40.36	103.09	24.87
326.6510	11.49	0.5	40.34	107.53	24.63
327.6520	4.12	0.5	40.34	108.70	24.79
328.6530	8.07	0.6	40.34	101.01	24.95
329.6530	11.68	0.6	40.33	103.09	24.95
330.6530	7.40	0.6	40.32	104.17	24.63
331.6540	4.21	0.7	40.26	102.04	24.32
332.6550	10.28	0.9	40.18	102.04	24.32
333.6560	7.62	0.9	40.16	102.04	24.17
334.6550	4.09	0.9	40.16	103.09	24.17
335.6560	9.05	1.1	40.08	100.00	24.24
336.6560	9.44	1.2	40.03	101.01	23.94
337.6570	3.90	1.4	39.94	100.00	23.58
338.6570	1.40	1.5	39.87	78.74	23.23
339.6570	1.94	2.2	39.62	95.24	22.88
340.6580	8.52	2.0	39.64	96.15	23.02
341.6590	15.43	2.0	39.69	94.34	23.65
342.6590	13.05	1.6	39.82	100.00	23.72
343.6590	11.43	1.1	39.97	101.01	23.80
344.6600	11.32	0.9	40.10	102.04	24.09
345.6610	17.73	0.9	40.12	99.01	24.55
346.6610	10.45	0.8	40.15	103.09	24.32
347.6610	6.42	0.7	40.18	101.01	24.24
348.6620	13.61	0.6	40.19	103.09	24.47
349.6620	12.33	0.7	40.18	102.04	24.55
350.6630	9.25	0.7	40.21	104.17	24.79
351.6630	10.39	0.7	40.23	101.01	24.63
352.6630	16.92	0.6	40.26	105.26	24.79
353.6650	7.65	0.5	40.30	107.53	24.95
354.6650	8.49	0.4	40.35	106.38	24.95
355.6650	14.59	0.3	40.37	106.38	25.52
356.6650	6.53	0.3	40.40	109.89	25.35
357.6660	9.25	0.3	40.42	106.38	25.60
358.6670	17.03	0.3	40.43	108.70	25.44
359.6670	9.05	0.3	40.41	108.70	25.52
360.6670	7.20	0.4	40.43	107.53	25.52
361.6680	14.93	0.2	40.45	106.38	25.77
362.6690	4.85	0.2	40.48	109.89	26.03
363.6690	9.81	0.2	40.50	111.11	26.30
364.6690	7.79	0.2	40.51	109.89	25.86
365.6690	5.44	0.2	40.48	62.11	25.60
366.6700	13.00	-0.0	40.56	0.00	24.95
367.6710	3.67	-0.0	40.61	102.04	24.32
368.6710	8.52	0.5	40.49	101.01	24.02
369.6710	7.09	1.2	40.11	101.01	23.72
370.6720	3.11	1.3	39.99	100.00	23.65
371.6730	6.36	1.6	39.95	100.00	23.87
372.6730	9.25	1.7	39.86	98.04	23.65
373.6730	4.57	1.6	39.84	85.47	23.30
374.6740	1.01	1.9	39.72	109.89	23.09
375.6740	0.45	2.3	39.57	94.34	23.02
376.6750	2.53	2.4	39.54	97.09	22.75
377.6750	3.87	2.5	39.47	86.21	22.62
378.6750	4.37	-0.0	40.31	89.29	21.92
379.6760	2.89	-0.0	40.50	80.65	20.47
380.6770	2.02	-0.0	40.53	87.72	20.05
381.6770	11.65	2.3	39.84	81.97	19.44
382.6780	6.00	5.7	38.49	85.47	20.15
383.6780	6.67	4.3	38.65	88.50	20.80
384.6780	2.25	3.7	38.87	94.34	21.73
385.6790	2.69	2.7	39.22	95.24	22.10
386.6790	3.53	2.2	39.47	96.15	22.75
387.6800	6.36	2.3	39.49	95.24	22.95
388.6800	5.27	1.8	39.62	98.04	23.30
389.6810	1.32	1.9	39.62	93.46	23.09
390.6810	-0.56	1.8	39.62	97.09	23.16
391.6820	11.32	1.5	39.70	65.36	23.30
392.6820	12.66	-0.0	40.31	0.00	22.68
393.6830	12.94	-0.0	40.42	0.00	20.85
394.6830	9.53	-0.0	40.46	88.50	18.34
395.6830	14.17	3.4	39.59	67.57	16.68
396.6840	4.99	9.8	37.23	76.34	17.92
397.6840	11.85	6.7	37.77	80.00	19.06
398.6850	10.06	6.1	38.06	81.97	19.59
399.6850	7.79	5.6	38.16	84.03	20.05
400.6860	5.86	5.7	38.14	81.97	19.74
401.6860	4.15	6.6	37.86	50.76	18.92
402.6880	13.61	2.4	39.13	0.00	17.67
403.6870	4.54	-0.0	40.12	70.42	17.20
404.6870	26.97	6.5	38.48	68.97	16.44
405.6880	19.75	7.7	37.45	83.33	18.38
406.6890	12.10	5.0	38.31	88.50	20.42
407.6890	11.63	3.6	38.73	89.29	21.61
408.6890	15.74	2.8	39.03	94.34	22.17
409.6900	15.66	2.6	39.16	95.24	22.42
410.6900	9.47	2.4	39.23	94.34	22.55
411.6920	7.20	2.2	39.29	99.01	22.88
412.6910	7.09	2.0	39.39	100.00	23.02
413.6910	11.09	2.0	39.42	100.00	23.16
414.6920	11.18	1.8	39.52	97.09	23.23
415.6930	5.89	1.4	39.61	98.04	23.51
416.6930	4.79	1.8	39.53	98.04	23.23
417.6990	7.79	1.7	39.52	98.04	23.16
418.7000	15.43	1.8	39.52	101.01	22.95
419.7000	9.81	2.1	39.44	96.15	22.88
420.7010	6.73	1.9	39.40	99.01	22.88
421.7010	4.09	2.4	39.34	97.09	22.68
422.7020	8.43	2.3	39.31	95.24	22.49
423.7020	14.73	2.4	39.30	95.24	22.62
424.7040	11.32	2.3	39.26	94.34	22.62
425.7030	5.77	2.6	39.22	95.24	22.55
426.7030	5.69	2.8	39.10	92.59	22.23
427.7040	10.11	3.0	39.12	93.46	22.29
428.7050	11.26	2.9	39.04	91.74	21.92
429.7050	12.35	3.1	39.01	92.59	21.98
430.7050	9.02	3.0	39.01	91.74	22.04
431.7060	8.63	3.0	39.03	91.74	22.04
432.7060	5.61	2.7	39.11	94.34	22.29
433.7080	6.95	2.2	39.27	96.15	22.68
434.7070	11.18	2.2	39.30	92.59	22.82
435.7070	10.67	2.1	39.33	97.09	22.75
436.7080	6.42	1.9	39.43	97.09	23.09
437.7090	5.38	1.4	39.58	100.00	23.37
438.7090	9.53	1.2	39.69	99.01	23.58
439.7090	12.75	1.5	39.60	99.01	23.44
440.7100	9.27	1.6	39.62	100.00	23.44
441.7110	5.75	1.4	39.65	100.00	23.72
442.7120	8.85	1.4	39.67	100.00	23.58
443.7110	14.57	1.4	39.67	100.00	23.65
444.7120	11.29	1.7	39.56	97.09	23.44
445.7120	8.21	2.0	39.45	99.01	22.88
446.7130	7.85	2.3	39.34	93.46	22.82
447.7130	13.75	2.2	39.35	96.15	22.82
448.7130	16.16	2.1	39.39	98.04	22.95
449.7140	10.95	2.0	39.42	99.01	22.82
450.7150	9.75	2.0	39.39	97.09	23.02
451.7150	7.26	2.0	39.40	96.15	22.75
452.7150	12.97	2.0	39.39	94.34	23.09
453.7160	12.94	1.9	39.43	97.09	22.95
454.7170	8.66	2.1	39.36	95.24	22.82
455.7170	7.48	2.2	39.35	96.15	22.68
456.7170	8.55	2.2	39.35	96.15	22.88
457.7180	12.52	2.2	39.33	95.24	22.82
458.7180	11.07	2.3	39.30	94.34	22.29
459.7190	6.95	2.7	39.12	91.74	22.10
460.7190	6.36	2.9	39.07	93.46	22.04
461.7190	7.93	3.0	39.05	93.46	22.04
462.7210	8.18	2.5	39.16	94.34	22.29
463.7210	12.02	2.6	39.15	96.15	22.17
464.7210	10.59	2.4	39.18	94.34	22.36
465.7210	6.67	1.8	39.40	100.00	23.02
466.7220	3.81	2.0	39.41	97.09	22.88
467.7230	9.64	2.3	39.31	95.24	22.62
468.7230	15.99	2.3	39.26	95.24	22.49
469.7230	17.62	2.1	39.33	96.15	23.37
470.7240	3.39	2.2	39.30	96.15	22.55
471.7250	0.90	2.6	39.17	93.46	22.23
472.7250	5.61	3.0	39.04	91.74	22.04
473.7250	12.30	3.0	38.97	90.09	21.55
474.7250	19.41	1.0	39.62	0.00	20.20
475.7260	5.75	-0.0	40.09	80.00	19.99
476.7270	10.84	3.3	39.10	87.72	20.42
477.7270	9.30	3.1	38.92	94.34	22.29
478.7270	10.70	1.8	39.40	100.00	23.30
479.7280	4.65	0.9	39.72	106.38	24.09
480.7290	2.95	0.5	39.93	104.17	24.71
481.7290	8.60	0.3	40.01	107.53	25.11
482.7290	6.08	0.2	40.07	108.70	25.95
483.7300	3.09	0.1	40.11	113.64	26.57
484.7300	11.29	0.1	40.13	112.36	27.03
485.7310	2.78	0.1	40.12	109.89	25.77
486.7310	11.63	0.2	40.11	106.38	25.69
487.7310	11.96	0.3	40.10	103.09	25.27
488.7320	6.08	0.5	40.05	105.26	24.55
489.7330	9.67	0.6	40.00	103.09	24.32
490.7330	15.15	0.9	39.90	102.04	24.09
491.7340	14.09	0.9	39.85	101.01	24.63
492.7340	13.81	2.3	39.43	94.34	22.29
493.7340	13.28	3.6	38.93	90.91	21.20
494.7350	24.20	4.5	38.57	86.96	20.63
495.7350	25.38	4.6	38.45	86.96	20.52
496.7360	20.03	5.2	38.34	86.96	20.10
497.7360	19.36	5.8	38.12	83.33	19.54
498.7370	11.12	6.5	37.87	80.00	19.25
499.7370	5.91	7.3	37.62	76.34	18.65
500.7380	8.35	8.0	37.45	75.19	18.34
501.7380	7.57	6.7	37.62	81.30	19.06
502.7390	9.92	4.1	38.37	88.50	20.52
503.7390	6.19	2.5	38.95	93.46	22.10
504.7390	4.29	1.8	39.24	98.04	23.02
505.7400	3.70	1.9	39.29	96.15	23.09
506.7400	6.75	2.2	39.20	95.24	22.75
507.7410	11.37	2.3	39.12	95.24	22.49
508.7410	8.43	2.4	39.13	94.34	22.49
509.7420	5.58	2.0	39.26	100.00	22.88
510.7420	4.29	1.5	39.42	98.04	23.23
511.7440	7.73	1.6	39.41	99.01	23.23
512.7430	10.65	1.8	39.37	98.04	23.23
513.7430	7.65	1.7	39.40	99.01	23.37
514.7440	4.09	1.4	39.50	99.01	23.51
515.7450	7.26	1.4	39.54	101.01	23.51
516.7450	10.62	1.3	39.54	100.00	23.65
517.7450	6.05	1.3	39.57	99.01	23.65
518.7460	4.60	1.5	39.51	98.04	23.23
519.7460	9.36	1.1	39.61	99.01	23.72
520.7480	17.73	1.0	39.68	101.01	24.17
521.7470	9.19	1.1	39.70	101.01	24.02
522.7470	6.81	1.0	39.71	102.04	23.87
523.7480	8.49	1.1	39.69	100.00	23.72
524.7490	16.27	1.1	39.65	100.00	23.44
525.7490	12.44	1.4	39.56	98.04	23.51
526.7490	8.94	1.2	39.61	100.00	23.80
527.7500	8.85	1.1	39.65	99.01	23.72
528.7510	14.23	1.3	39.60	101.01	23.65
529.7520	11.93	1.2	39.64	101.01	23.87
530.7510	3.95	0.7	39.82	100.00	24.32
531.7520	9.11	0.7	39.85	103.09	24.47
532.7520	12.72	0.5	39.92	103.09	24.55
533.7530	5.77	0.4	39.97	107.53	24.95
534.7530	4.93	0.3	40.01	106.38	25.27
535.7530	12.16	0.4	40.01	105.26	24.87
536.7540	5.55	0.5	40.00	107.53	24.87
537.7550	5.72	0.4	39.99	104.17	24.71
538.7550	12.86	0.7	39.92	102.04	24.40
539.7550	10.98	0.9	39.86	102.04	24.17
540.7560	7.06	1.0	39.83	103.09	24.24
541.7570	10.11	0.9	39.85	101.01	24.09
542.7570	13.45	0.8	39.87	104.17	24.17
543.7570	5.44	1.0	39.84	104.17	24.17
544.7580	7.03	1.0	39.84	101.01	24.02
545.7580	12.47	0.9	39.81	100.00	23.80
546.7590	12.24	1.3	39.73	100.00	23.87
547.7590	5.30	1.2	39.74	102.04	23.94
548.7590	2.75	1.3	39.68	95.24	23.65
549.7610	8.01	1.5	39.59	97.09	23.30
550.7610	8.99	2.1	39.43	95.24	23.09
551.7610	5.35	2.3	39.34	96.15	22.88
552.7610	2.36	1.9	39.42	96.15	22.95
553.7620	6.39	1.8	39.50	98.04	23.58
554.7630	11.40	1.1	39.68	101.01	23.80
555.7630	1.46	0.4	39.93	0.00	23.87
556.7630	9.81	-0.0	40.16	0.00	23.87
557.7640	13.53	-0.0	40.18	0.00	23.23
558.7650	13.19	-0.0	40.18	0.00	22.95
559.7650	14.17	-0.0	40.23	0.00	23.16
560.7650	14.73	-0.0	40.24	0.00	22.55
